"BehaviorSpace results (NetLogo 5.3)"
"war of attrition.nlogo"
"experiment"
"02/21/2016 20:25:59:501 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","V","x1","x2","dynamic?","[step]","[u] of player 0","[u] of player 1"
"3365","50","34","65","false","0","-34","16"
"3366","50","34","66","false","0","-34","16"
"3367","50","34","67","false","0","-34","16"
"3368","50","34","68","false","0","-34","16"
"3369","50","34","69","false","0","-34","16"
"3332","50","34","32","false","0","18","-32"
"3370","50","34","70","false","0","-34","16"
"3350","50","34","50","false","0","-34","16"
"3371","50","34","71","false","0","-34","16"
"3372","50","34","72","false","0","-34","16"
"3373","50","34","73","false","0","-34","16"
"3374","50","34","74","false","0","-34","16"
"3375","50","34","75","false","0","-34","16"
"3285","50","33","85","false","0","-33","17"
"3378","50","34","78","false","0","-34","16"
"3377","50","34","77","false","0","-34","16"
"3381","50","34","81","false","0","-34","16"
"3380","50","34","80","false","0","-34","16"
"3379","50","34","79","false","0","-34","16"
"3383","50","34","83","false","0","-34","16"
"3384","50","34","84","false","0","-34","16"
"3385","50","34","85","false","0","-34","16"
"3387","50","34","87","false","0","-34","16"
"3388","50","34","88","false","0","-34","16"
"3391","50","34","91","false","0","-34","16"
"3390","50","34","90","false","0","-34","16"
"3389","50","34","89","false","0","-34","16"
"3376","50","34","76","false","0","-34","16"
"3393","50","34","93","false","0","-34","16"
"3392","50","34","92","false","0","-34","16"
"3394","50","34","94","false","0","-34","16"
"3395","50","34","95","false","0","-34","16"
"3399","50","34","99","false","0","-34","16"
"3397","50","34","97","false","0","-34","16"
"3398","50","34","98","false","0","-34","16"
"3386","50","34","86","false","0","-34","16"
"3403","50","35","3","false","0","47","-3"
"3401","50","35","1","false","0","49","-1"
"3402","50","35","2","false","0","48","-2"
"3400","50","34","100","false","0","-34","16"
"3404","50","35","4","false","0","46","-4"
"3405","50","35","5","false","0","45","-5"
"3407","50","35","7","false","0","43","-7"
"3406","50","35","6","false","0","44","-6"
"3408","50","35","8","false","0","42","-8"
"3410","50","35","10","false","0","40","-10"
"3411","50","35","11","false","0","39","-11"
"3414","50","35","14","false","0","36","-14"
"3412","50","35","12","false","0","38","-12"
"3415","50","35","15","false","0","35","-15"
"3413","50","35","13","false","0","37","-13"
"3396","50","34","96","false","0","-34","16"
"3416","50","35","16","false","0","34","-16"
"3418","50","35","18","false","0","32","-18"
"3417","50","35","17","false","0","33","-17"
"3419","50","35","19","false","0","31","-19"
"3420","50","35","20","false","0","30","-20"
"3421","50","35","21","false","0","29","-21"
"3422","50","35","22","false","0","28","-22"
"3423","50","35","23","false","0","27","-23"
"3425","50","35","25","false","0","25","-25"
"3426","50","35","26","false","0","24","-26"
"3409","50","35","9","false","0","41","-9"
"3427","50","35","27","false","0","23","-27"
"3429","50","35","29","false","0","21","-29"
"3428","50","35","28","false","0","22","-28"
"3430","50","35","30","false","0","20","-30"
"3431","50","35","31","false","0","19","-31"
"3432","50","35","32","false","0","18","-32"
"3434","50","35","34","false","0","16","-34"
"3436","50","35","36","false","0","-35","15"
"3424","50","35","24","false","0","26","-24"
"3435","50","35","35","false","0","-10","-10"
"3438","50","35","38","false","0","-35","15"
"3437","50","35","37","false","0","-35","15"
"3439","50","35","39","false","0","-35","15"
"3440","50","35","40","false","0","-35","15"
"3441","50","35","41","false","0","-35","15"
"3443","50","35","43","false","0","-35","15"
"3444","50","35","44","false","0","-35","15"
"3445","50","35","45","false","0","-35","15"
"3446","50","35","46","false","0","-35","15"
"3447","50","35","47","false","0","-35","15"
"3448","50","35","48","false","0","-35","15"
"3442","50","35","42","false","0","-35","15"
"3450","50","35","50","false","0","-35","15"
"3449","50","35","49","false","0","-35","15"
"3433","50","35","33","false","0","17","-33"
"3451","50","35","51","false","0","-35","15"
"3452","50","35","52","false","0","-35","15"
"3453","50","35","53","false","0","-35","15"
"3454","50","35","54","false","0","-35","15"
"3457","50","35","57","false","0","-35","15"
"3455","50","35","55","false","0","-35","15"
"3456","50","35","56","false","0","-35","15"
"3460","50","35","60","false","0","-35","15"
"3461","50","35","61","false","0","-35","15"
"3462","50","35","62","false","0","-35","15"
"3464","50","35","64","false","0","-35","15"
"3463","50","35","63","false","0","-35","15"
"3465","50","35","65","false","0","-35","15"
"3466","50","35","66","false","0","-35","15"
"3458","50","35","58","false","0","-35","15"
"3467","50","35","67","false","0","-35","15"
"3459","50","35","59","false","0","-35","15"
"3468","50","35","68","false","0","-35","15"
"3469","50","35","69","false","0","-35","15"
"3470","50","35","70","false","0","-35","15"
"3471","50","35","71","false","0","-35","15"
"3476","50","35","76","false","0","-35","15"
"3475","50","35","75","false","0","-35","15"
"3472","50","35","72","false","0","-35","15"
"3478","50","35","78","false","0","-35","15"
"3473","50","35","73","false","0","-35","15"
"3477","50","35","77","false","0","-35","15"
"3481","50","35","81","false","0","-35","15"
"3482","50","35","82","false","0","-35","15"
"3484","50","35","84","false","0","-35","15"
"3480","50","35","80","false","0","-35","15"
"3479","50","35","79","false","0","-35","15"
"3486","50","35","86","false","0","-35","15"
"3487","50","35","87","false","0","-35","15"
"3489","50","35","89","false","0","-35","15"
"3485","50","35","85","false","0","-35","15"
"3382","50","34","82","false","0","-34","16"
"3488","50","35","88","false","0","-35","15"
"3492","50","35","92","false","0","-35","15"
"3490","50","35","90","false","0","-35","15"
"3491","50","35","91","false","0","-35","15"
"3493","50","35","93","false","0","-35","15"
"3474","50","35","74","false","0","-35","15"
"3495","50","35","95","false","0","-35","15"
"3496","50","35","96","false","0","-35","15"
"3497","50","35","97","false","0","-35","15"
"3499","50","35","99","false","0","-35","15"
"3483","50","35","83","false","0","-35","15"
"3498","50","35","98","false","0","-35","15"
"3500","50","35","100","false","0","-35","15"
"3502","50","36","2","false","0","48","-2"
"3503","50","36","3","false","0","47","-3"
"3504","50","36","4","false","0","46","-4"
"3505","50","36","5","false","0","45","-5"
"3506","50","36","6","false","0","44","-6"
"3507","50","36","7","false","0","43","-7"
"3509","50","36","9","false","0","41","-9"
"3510","50","36","10","false","0","40","-10"
"3513","50","36","13","false","0","37","-13"
"3512","50","36","12","false","0","38","-12"
"3508","50","36","8","false","0","42","-8"
"3514","50","36","14","false","0","36","-14"
"3515","50","36","15","false","0","35","-15"
"3516","50","36","16","false","0","34","-16"
"3501","50","36","1","false","0","49","-1"
"3517","50","36","17","false","0","33","-17"
"3518","50","36","18","false","0","32","-18"
"3519","50","36","19","false","0","31","-19"
"3520","50","36","20","false","0","30","-20"
"3511","50","36","11","false","0","39","-11"
"3524","50","36","24","false","0","26","-24"
"3523","50","36","23","false","0","27","-23"
"3525","50","36","25","false","0","25","-25"
"3521","50","36","21","false","0","29","-21"
"3522","50","36","22","false","0","28","-22"
"3526","50","36","26","false","0","24","-26"
"3528","50","36","28","false","0","22","-28"
"3494","50","35","94","false","0","-35","15"
"3529","50","36","29","false","0","21","-29"
"3530","50","36","30","false","0","20","-30"
"3532","50","36","32","false","0","18","-32"
"3534","50","36","34","false","0","16","-34"
"3536","50","36","36","false","0","-11","-11"
"3538","50","36","38","false","0","-36","14"
"3527","50","36","27","false","0","23","-27"
"3531","50","36","31","false","0","19","-31"
"3533","50","36","33","false","0","17","-33"
"3537","50","36","37","false","0","-36","14"
"3539","50","36","39","false","0","-36","14"
"3540","50","36","40","false","0","-36","14"
"3545","50","36","45","false","0","-36","14"
"3544","50","36","44","false","0","-36","14"
"3541","50","36","41","false","0","-36","14"
"3546","50","36","46","false","0","-36","14"
"3543","50","36","43","false","0","-36","14"
"3542","50","36","42","false","0","-36","14"
"3547","50","36","47","false","0","-36","14"
"3548","50","36","48","false","0","-36","14"
"3549","50","36","49","false","0","-36","14"
"3551","50","36","51","false","0","-36","14"
"3554","50","36","54","false","0","-36","14"
"3555","50","36","55","false","0","-36","14"
"3556","50","36","56","false","0","-36","14"
"3550","50","36","50","false","0","-36","14"
"3552","50","36","52","false","0","-36","14"
"3558","50","36","58","false","0","-36","14"
"3553","50","36","53","false","0","-36","14"
"3557","50","36","57","false","0","-36","14"
"3559","50","36","59","false","0","-36","14"
"3560","50","36","60","false","0","-36","14"
"3564","50","36","64","false","0","-36","14"
"3562","50","36","62","false","0","-36","14"
"3563","50","36","63","false","0","-36","14"
"3566","50","36","66","false","0","-36","14"
"3535","50","36","35","false","0","15","-35"
"3567","50","36","67","false","0","-36","14"
"3568","50","36","68","false","0","-36","14"
"3569","50","36","69","false","0","-36","14"
"3570","50","36","70","false","0","-36","14"
"3571","50","36","71","false","0","-36","14"
"3573","50","36","73","false","0","-36","14"
"3574","50","36","74","false","0","-36","14"
"3575","50","36","75","false","0","-36","14"
"3576","50","36","76","false","0","-36","14"
"3578","50","36","78","false","0","-36","14"
"3579","50","36","79","false","0","-36","14"
"3572","50","36","72","false","0","-36","14"
"3582","50","36","82","false","0","-36","14"
"3581","50","36","81","false","0","-36","14"
"3580","50","36","80","false","0","-36","14"
"3583","50","36","83","false","0","-36","14"
"3585","50","36","85","false","0","-36","14"
"3586","50","36","86","false","0","-36","14"
"3588","50","36","88","false","0","-36","14"
"3587","50","36","87","false","0","-36","14"
"3577","50","36","77","false","0","-36","14"
"3590","50","36","90","false","0","-36","14"
"3589","50","36","89","false","0","-36","14"
"3591","50","36","91","false","0","-36","14"
"3592","50","36","92","false","0","-36","14"
"3584","50","36","84","false","0","-36","14"
"3594","50","36","94","false","0","-36","14"
"3593","50","36","93","false","0","-36","14"
"3596","50","36","96","false","0","-36","14"
"3595","50","36","95","false","0","-36","14"
"3597","50","36","97","false","0","-36","14"
"3599","50","36","99","false","0","-36","14"
"3600","50","36","100","false","0","-36","14"
"3601","50","37","1","false","0","49","-1"
"3602","50","37","2","false","0","48","-2"
"3603","50","37","3","false","0","47","-3"
"3604","50","37","4","false","0","46","-4"
"3605","50","37","5","false","0","45","-5"
"3606","50","37","6","false","0","44","-6"
"3607","50","37","7","false","0","43","-7"
"3598","50","36","98","false","0","-36","14"
"3608","50","37","8","false","0","42","-8"
"3609","50","37","9","false","0","41","-9"
"3611","50","37","11","false","0","39","-11"
"3612","50","37","12","false","0","38","-12"
"3610","50","37","10","false","0","40","-10"
"3615","50","37","15","false","0","35","-15"
"3616","50","37","16","false","0","34","-16"
"3614","50","37","14","false","0","36","-14"
"3617","50","37","17","false","0","33","-17"
"3618","50","37","18","false","0","32","-18"
"3619","50","37","19","false","0","31","-19"
"3620","50","37","20","false","0","30","-20"
"3621","50","37","21","false","0","29","-21"
"3622","50","37","22","false","0","28","-22"
"3613","50","37","13","false","0","37","-13"
"3625","50","37","25","false","0","25","-25"
"3624","50","37","24","false","0","26","-24"
"3623","50","37","23","false","0","27","-23"
"3626","50","37","26","false","0","24","-26"
"3630","50","37","30","false","0","20","-30"
"3629","50","37","29","false","0","21","-29"
"3633","50","37","33","false","0","17","-33"
"3627","50","37","27","false","0","23","-27"
"3634","50","37","34","false","0","16","-34"
"3631","50","37","31","false","0","19","-31"
"3632","50","37","32","false","0","18","-32"
"3628","50","37","28","false","0","22","-28"
"3635","50","37","35","false","0","15","-35"
"3636","50","37","36","false","0","14","-36"
"3637","50","37","37","false","0","-12","-12"
"3638","50","37","38","false","0","-37","13"
"3639","50","37","39","false","0","-37","13"
"3641","50","37","41","false","0","-37","13"
"3642","50","37","42","false","0","-37","13"
"3643","50","37","43","false","0","-37","13"
"3646","50","37","46","false","0","-37","13"
"3647","50","37","47","false","0","-37","13"
"3644","50","37","44","false","0","-37","13"
"3640","50","37","40","false","0","-37","13"
"3645","50","37","45","false","0","-37","13"
"3649","50","37","49","false","0","-37","13"
"3648","50","37","48","false","0","-37","13"
"3650","50","37","50","false","0","-37","13"
"3653","50","37","53","false","0","-37","13"
"3651","50","37","51","false","0","-37","13"
"3654","50","37","54","false","0","-37","13"
"3655","50","37","55","false","0","-37","13"
"3657","50","37","57","false","0","-37","13"
"3656","50","37","56","false","0","-37","13"
"3658","50","37","58","false","0","-37","13"
"3561","50","36","61","false","0","-36","14"
"3652","50","37","52","false","0","-37","13"
"3662","50","37","62","false","0","-37","13"
"3659","50","37","59","false","0","-37","13"
"3660","50","37","60","false","0","-37","13"
"3665","50","37","65","false","0","-37","13"
"3666","50","37","66","false","0","-37","13"
"3661","50","37","61","false","0","-37","13"
"3663","50","37","63","false","0","-37","13"
"3668","50","37","68","false","0","-37","13"
"3669","50","37","69","false","0","-37","13"
"3664","50","37","64","false","0","-37","13"
"3671","50","37","71","false","0","-37","13"
"3670","50","37","70","false","0","-37","13"
"3672","50","37","72","false","0","-37","13"
"3667","50","37","67","false","0","-37","13"
"3673","50","37","73","false","0","-37","13"
"3678","50","37","78","false","0","-37","13"
